DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO_Codes,Victim Age,Victim Sex,Victim_Descent,Premise Code,Premise Description,Address,Cross Street,Lat,Long,Latitude,Longitude
182015475,8/10/18,8/10/18,1330,20,Olympic,2069,997,TRAFFIC COLLISION,Veh vs Bike,66,M,White,101,STREET,OLYMPIC                      BL,ARAPAHOE                     ST,34.0524,-118.2854,34.0524,-118.2854
182014942,7/27/18,7/27/18,1745,20,Olympic,2055,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,PICO                         BL,WESTERN                      AV,34.0509,-118.2979,34.0509,-118.2979
182017874,9/25/18,9/25/18,2020,20,Olympic,2045,997,TRAFFIC COLLISION,Veh vs Bike,53,M,Other,101,STREET,MARIPOSA                     AV,8TH                          ST,34.0577,-118.2987,34.0577,-118.2987
182016722,9/4/18,9/4/18,820,20,Olympic,2088,997,TRAFFIC COLLISION,Veh vs Bike,33,F,White,101,STREET,VERMONT                      AV,VENICE                       BL,34.0443,-118.2916,34.0443,-118.2916
182008696,3/28/18,3/27/18,2135,20,Olympic,2099,997,TRAFFIC COLLISION,Veh vs Bike,56,M,Hispanic/Latin/Mexican,101,STREET,HOOVER                       ST,20TH                         ST,34.0382,-118.284,34.0382,-118.284
182012940,6/18/18,6/18/18,1440,20,Olympic,2011,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Hispanic/Latin/Mexican,101,STREET,WESTERN,1ST,34.0731,-118.3091,34.0731,-118.3091
182011923,5/23/18,5/23/18,1335,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,69,M,Korean,101,STREET,WILSHIRE                     BL,N  SHATTO                       PL,34.0618,-118.2899,34.0618,-118.2899
182017641,9/21/18,9/21/18,820,20,Olympic,2093,997,TRAFFIC COLLISION,Veh vs Bike,26,M,Hispanic/Latin/Mexican,101,STREET,WASHINGTON                   BL,NORMANDIE                    AV,34.04,-118.3003,34.04,-118.3003
182015265,8/6/18,8/6/18,1600,20,Olympic,2054,997,TRAFFIC COLLISION,Veh vs Bike,64,M,Other,101,STREET,OLYMPIC                      BL,ARDMORE                      AV,34.0526,-118.3021,34.0526,-118.3021
182009233,4/9/18,4/9/18,1410,20,Olympic,2023,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Hispanic/Latin/Mexican,101,STREET,OXFORD                       AV,3RD                          ST,34.069,-118.3079,34.069,-118.3079
182013061,6/21/18,6/21/18,725,20,Olympic,2026,997,TRAFFIC COLLISION,Veh vs Bike,63,M,Other Asian,101,STREET,BERENDO                      ST,3RD                          ST,34.0691,-118.2941,34.0691,-118.2941
182017826,9/25/18,9/25/18,1315,20,Olympic,2062,997,TRAFFIC COLLISION,Veh vs Bike,62,F,Black,101,STREET,SAN MARINO                   ST,WILTON                       PL,34.0545,-118.3143,34.0545,-118.3143
182015947,8/19/18,8/19/18,1340,20,Olympic,2005,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,NORMANDIE                    AV,ROSEWOOD                     AV,34.0799,-118.3004,34.0799,-118.3004
182010205,4/27/18,4/27/18,1125,20,Olympic,2079,997,TRAFFIC COLLISION,Veh vs Bike,66,M,Hispanic/Latin/Mexican,101,STREET,VENICE                       BL,VERMONT                      AV,34.0443,-118.2916,34.0443,-118.2916
182008403,3/22/18,3/22/18,1050,20,Olympic,2044,997,TRAFFIC COLLISION,Veh vs Bike,28,M,White,101,STREET,HARVARD                      BL,8TH                          ST,34.0577,-118.3042,34.0577,-118.3042
182018071,9/30/18,9/30/18,825,20,Olympic,2036,997,TRAFFIC COLLISION,Veh vs Bike,44,M,Hispanic/Latin/Mexican,101,STREET,7TH                          ST,BERENDO                      ST,34.0598,-118.2941,34.0598,-118.2941
182010398,4/29/18,4/29/18,20,20,Olympic,2033,997,TRAFFIC COLLISION,Veh vs Bike,41,M,Other,101,STREET,7TH                          ST,OXFORD                       AV,34.0597,-118.3078,34.0597,-118.3078
182016452,8/29/18,8/28/18,1800,20,Olympic,2031,997,TRAFFIC COLLISION,Veh vs Bike,24,M,Black,101,STREET,WILTON                       PL,INGRAHAM                     ST,34.0608,-118.3144,34.0608,-118.3144
182013873,7/8/18,7/8/18,1735,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,51,M,Hispanic/Latin/Mexican,101,STREET,COMMONWEALTH                 AV,3RD                          ST,34.069,-118.2857,34.069,-118.2857
182018438,10/6/18,10/4/18,400,20,Olympic,2027,997,TRAFFIC COLLISION,Veh vs Bike,47,M,Other Asian,101,STREET,5TH,NEW HAMPSHIRE,34.0654,-118.2929,34.0654,-118.2929
182011780,5/28/18,5/28/18,1155,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,26,M,Hispanic/Latin/Mexican,101,STREET,4TH,VERMONT,34.0728,-118.2878,34.0728,-118.2878
182010897,5/10/18,5/10/18,810,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,66,F,Hispanic/Latin/Mexican,101,STREET,1ST                          ST,VIRGIL                       AV,34.0735,-118.2868,34.0735,-118.2868
182015388,8/9/18,8/9/18,1700,20,Olympic,2097,997,TRAFFIC COLLISION,Veh vs Bike,41,M,Hispanic/Latin/Mexican,101,STREET,MARIPOSA                     AV,WASHINGTON                   BL,34.04,-118.2984,34.04,-118.2984
182015321,8/7/18,8/7/18,1130,20,Olympic,2074,997,TRAFFIC COLLISION,Veh vs Bike,67,M,Hispanic/Latin/Mexican,101,STREET,PICO                         BL,ARDMORE,34.0472,-118.3021,34.0472,-118.3021
182014314,7/16/18,7/16/18,2230,20,Olympic,2054,997,TRAFFIC COLLISION,Veh vs Bike,60,M,Hispanic/Latin/Mexican,101,STREET,OLYMPIC                      BL,NORMANDIE                    AV,34.0526,-118.301,34.0526,-118.301
182009427,4/9/18,4/9/18,1720,20,Olympic,2049,997,TRAFFIC COLLISION,Veh vs Bike,40,M,Hispanic/Latin/Mexican,101,STREET,8TH                          ST,MAGNOLIA                     AV,34.0577,-118.2869,34.0577,-118.2869
182017849,9/25/18,9/25/18,900,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,1ST,WESTMORELAND,34.0735,-118.2879,34.0735,-118.2879
182017059,9/10/18,9/10/18,1710,20,Olympic,2073,997,TRAFFIC COLLISION,Veh vs Bike,44,F,Hispanic/Latin/Mexican,101,STREET,VENICE,HOBART,34.0436,-118.3053,34.0436,-118.3053
182011921,5/27/18,5/27/18,1645,20,Olympic,2038,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Black,101,STREET,WILSHIRE                     BL,E  VERMONT                      AV,34.0618,-118.2916,34.0618,-118.2916
182008987,4/2/18,4/2/18,1730,20,Olympic,2079,997,TRAFFIC COLLISION,Veh vs Bike,49,M,Hispanic/Latin/Mexican,101,STREET,PICO                         BL,WESTMORELAND                 AV,34.0473,-118.2891,34.0473,-118.2891
182013153,6/23/18,6/23/18,1020,20,Olympic,2014,997,TRAFFIC COLLISION,Veh vs Bike,71,M,Korean,101,STREET,2ND                          ST,KINGSLEY                     DR,34.0712,-118.3029,34.0712,-118.3029
182008668,3/27/18,3/27/18,915,20,Olympic,2033,997,TRAFFIC COLLISION,Veh vs Bike,49,M,Other,101,STREET,HARVARD                      BL,WILSHIRE                     BL,34.0617,-118.3042,34.0617,-118.3042
182017177,9/13/18,9/13/18,230,20,Olympic,2015,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Hispanic/Latin/Mexican,101,STREET,BEVERLY                      BL,VERMONT                      AV,34.0763,-118.2917,34.0763,-118.2917
182014690,7/25/18,7/25/18,1726,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,28,M,Hispanic/Latin/Mexican,101,STREET,6TH                          ST,COMMONWEALTH                 AV,34.0637,-118.2857,34.0637,-118.2857
182018005,8/10/18,8/10/18,1400,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,25,F,White,101,STREET,VERMONT                      AV,6TH                          ST,34.0637,-118.2916,34.0637,-118.2916
182013794,7/6/18,7/6/18,1050,20,Olympic,2021,997,TRAFFIC COLLISION,Veh vs Bike,36,M,Hispanic/Latin/Mexican,101,STREET,4TH                          ST,WINDSOR                      BL,34.0672,-118.3214,34.0672,-118.3214
182014093,7/12/18,7/12/18,1200,20,Olympic,2083,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,102,SIDEWALK,S  WESTERN                      AV,WASHINGTON                   BL,34.04,-118.309,34.04,-118.309
182009115,4/5/18,4/5/18,1230,20,Olympic,2071,997,TRAFFIC COLLISION,Veh vs Bike,54,M,Other Asian,101,STREET,PICO                         BL,VAN NESS                     AV,34.0472,-118.3157,34.0472,-118.3157
182018485,10/8/18,10/8/18,1115,20,Olympic,2044,997,TRAFFIC COLLISION,Veh vs Bike,28,M,Hispanic/Latin/Mexican,101,STREET,KINGSLEY                     DR,8TH                          ST,34.0577,-118.3031,34.0577,-118.3031
182008757,3/28/18,3/28/18,1600,20,Olympic,2063,997,TRAFFIC COLLISION,Veh vs Bike,50,M,Hispanic/Latin/Mexican,101,STREET,WESTERN                      AV,COUNTRY CLUB                 DR,34.0494,-118.309,34.0494,-118.309
182011571,5/16/18,5/16/18,1830,20,Olympic,2069,997,TRAFFIC COLLISION,Veh vs Bike,26,F,Hispanic/Latin/Mexican,101,STREET,PICO                         BL,MENLO                        AV,34.0473,-118.2907,34.0473,-118.2907
182011925,5/23/18,5/23/18,2000,20,Olympic,2036,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Hispanic/Latin/Mexican,101,STREET,8TH                          ST,E  CATALINA                     ST,34.0578,-118.2954,34.0578,-118.2954
182106375,2/18/18,2/18/18,1450,21,Topanga,2158,997,TRAFFIC COLLISION,Veh vs Bike,63,M,Other,102,SIDEWALK,ERWIN                        ST,VARIEL                       AV,34.1829,-118.5928,34.1829,-118.5928
182018716,10/10/18,10/10/18,1820,20,Olympic,2013,997,TRAFFIC COLLISION,Veh vs Bike,43,M,Hispanic/Latin/Mexican,101,STREET,2ND,SERRANO,34.0712,-118.3067,34.0712,-118.3067
182109274,4/19/18,4/19/18,745,21,Topanga,2148,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,GAULT                        ST,OSO                          AV,34.1993,-118.5753,34.1993,-118.5753
182018972,10/16/18,10/16/18,2010,20,Olympic,2045,997,TRAFFIC COLLISION,Veh vs Bike,37,M,Hispanic/Latin/Mexican,101,STREET,W  8TH                          ST,KENMORE,34.0577,-118.2965,34.0577,-118.2965
182019561,10/27/18,10/27/18,2240,20,Olympic,2013,997,TRAFFIC COLLISION,Veh vs Bike,41,M,Other,101,STREET,OXFORD,BEVERLY,34.0763,-118.3079,34.0763,-118.3079
182021960,12/12/18,12/12/18,1900,20,Olympic,2031,997,TRAFFIC COLLISION,Veh vs Bike,33,F,Black,101,STREET,WILSHIRE                     BL,W  WILTON                       PL,34.0617,-118.3153,34.0617,-118.3153
182111201,5/30/18,5/29/18,1830,21,Topanga,2139,997,TRAFFIC COLLISION,Veh vs Bike,55,F,Other,101,STREET,SATICOY                      ST,OAKDALE                      AV,34.2084,-118.571,34.2084,-118.571
182018717,10/11/18,10/11/18,1915,20,Olympic,2099,997,TRAFFIC COLLISION,Veh vs Bike,43,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,WASHINGTON,34.04,-118.2916,34.04,-118.2916
182106727,2/26/18,2/25/18,1655,21,Topanga,2146,997,TRAFFIC COLLISION,Veh vs Bike,68,M,Hispanic/Latin/Mexican,101,STREET,CANOGA                       AV,SHERMAN                      WY,34.201,-118.5977,34.201,-118.5977
182105510,2/1/18,2/1/18,750,21,Topanga,2134,997,TRAFFIC COLLISION,Veh vs Bike,,M,White,101,STREET,SHERMAN                      WY,SALE                         AV,34.201,-118.62,34.201,-118.62
182108817,4/11/18,4/10/18,1415,21,Topanga,2177,997,TRAFFIC COLLISION,Veh vs Bike,54,F,Black,101,STREET,CALIFA                       ST,TOPANGA CANYON               BL,34.1773,-118.605,34.1773,-118.605
182021600,12/5/18,12/5/18,1935,20,Olympic,2033,997,TRAFFIC COLLISION,Veh vs Bike,22,F,Unknown,101,STREET,SAN MARINO                   ST,HOBART                       BL,34.0545,-118.3053,34.0545,-118.3053
182020708,11/17/18,11/17/18,1200,20,Olympic,2076,997,TRAFFIC COLLISION,Veh vs Bike,36,M,Hispanic/Latin/Mexican,101,STREET,NEW HAMPSHIRE,VENICE,34.0443,-118.2924,34.0443,-118.2924
182105520,2/1/18,2/1/18,1600,21,Topanga,2149,997,TRAFFIC COLLISION,Veh vs Bike,62,M,White,101,STREET,WINNETKA                     AV,SHERMAN                      WY,34.201,-118.571,34.201,-118.571
182105639,2/4/18,2/4/18,1150,21,Topanga,2187,997,TRAFFIC COLLISION,Veh vs Bike,58,M,White,101,STREET,VENTURA                      BL,CANOGA                       AV,34.1679,-118.5974,34.1679,-118.5974
182021113,11/26/18,11/26/18,835,20,Olympic,2074,997,TRAFFIC COLLISION,Veh vs Bike,53,M,Hispanic/Latin/Mexican,101,STREET,VENICE                       BL,HOBART                       AV,34.0436,-118.3053,34.0436,-118.3053
182019539,10/27/18,10/27/18,1505,20,Olympic,2015,997,TRAFFIC COLLISION,Veh vs Bike,23,F,Hispanic/Latin/Mexican,101,STREET,NORMANDIE                    AV,COUNCIL                      ST,34.0753,-118.3004,34.0753,-118.3004
182020998,11/24/18,11/24/18,1425,20,Olympic,2069,997,TRAFFIC COLLISION,Veh vs Bike,50,M,Hispanic/Latin/Mexican,101,STREET,PICO                         BL,ORCHARD                      AV,34.0473,-118.2885,34.0473,-118.2885
182022462,12/21/18,12/21/18,1700,20,Olympic,2054,997,TRAFFIC COLLISION,Veh vs Bike,,M,Other,101,STREET,HARVARD                      BL,SAN MARINO                   ST,34.0545,-118.3042,34.0545,-118.3042
182019022,10/16/18,10/16/18,1730,20,Olympic,2038,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,8TH,34.0578,-118.2916,34.0578,-118.2916
182019524,10/26/18,10/26/18,20,20,Olympic,2033,997,TRAFFIC COLLISION,Veh vs Bike,54,F,Other,101,STREET,WESTERN,9TH,34.0559,-118.3091,34.0559,-118.3091
182105809,2/7/18,2/7/18,735,21,Topanga,2104,997,TRAFFIC COLLISION,Veh vs Bike,65,F,White,101,STREET,PARTHENIA                    ST,CANOGA                       AV,34.2282,-118.5976,34.2282,-118.5976
182021111,11/26/18,11/25/18,1950,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Black,101,STREET,WESTERN                      AV,4TH                          ST,34.0652,-118.2878,34.0652,-118.2878
182022116,12/14/18,12/14/18,1120,20,Olympic,2014,997,TRAFFIC COLLISION,Veh vs Bike,45,M,Hispanic/Latin/Mexican,101,STREET,2ND                          AV,ARDMORE                      AV,34.0712,-118.3017,34.0712,-118.3017
182106529,2/21/18,2/21/18,1523,21,Topanga,2177,997,TRAFFIC COLLISION,Veh vs Bike,,M,White,101,STREET,CLARK                        ST,WINNETKA                     AV,34.1733,-118.5709,34.1733,-118.5709
182018849,10/14/18,10/14/18,305,20,Olympic,2005,997,TRAFFIC COLLISION,Veh vs Bike,25,F,Hispanic/Latin/Mexican,101,STREET,NORMANDIE                    AV,OAKWOOD                      AV,34.0777,-118.3012,34.0777,-118.3012
182021042,11/24/18,11/24/18,1810,20,Olympic,2013,997,TRAFFIC COLLISION,Veh vs Bike,46,M,Hispanic/Latin/Mexican,101,STREET,OXFORD                       AV,1ST,34.0737,-118.3079,34.0737,-118.3079
182108759,4/10/18,4/10/18,750,21,Topanga,2177,997,TRAFFIC COLLISION,Veh vs Bike,46,F,Filipino,101,STREET,DE SOTO                      AV,BURBANK                      BL,34.1733,-118.5882,34.1733,-118.5882
182019873,11/2/18,11/2/18,1910,20,Olympic,2063,997,TRAFFIC COLLISION,Veh vs Bike,28,M,Korean,101,STREET,WESTERN                      AV,11TH                         ST,34.0508,-118.309,34.0508,-118.309
182019387,10/24/18,10/24/18,1923,20,Olympic,2021,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Other,101,STREET,WILTON                       PL,WILSHIRE                     BL,34.0617,-118.3142,34.0617,-118.3142
182019174,10/20/18,10/20/18,1615,20,Olympic,2049,997,TRAFFIC COLLISION,Veh vs Bike,60,M,Hispanic/Latin/Mexican,101,STREET,8TH                          ST,WESTMORELAND                 AV,34.0578,-118.2891,34.0578,-118.2891
190110198,3/31/19,3/30/19,1645,1,Central,153,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,BROADWAY,7TH,34.0452,-118.2534,34.0452,-118.2534
190105998,1/29/19,1/27/19,1800,1,Central,182,997,TRAFFIC COLLISION,Veh vs Bike,43,M,Hispanic/Latin/Mexican,101,STREET,OLYMPIC                      BL,FLOWER                       ST,34.045,-118.264,34.045,-118.264
190105570,1/24/19,1/24/19,1410,1,Central,165,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Hispanic/Latin/Mexican,101,STREET,7TH                          ST,MAIN                         ST,34.0433,-118.2488,34.0433,-118.2488
182113667,7/20/18,7/20/18,1500,21,Topanga,2104,997,TRAFFIC COLLISION,Veh vs Bike,49,F,White,101,STREET,NORDHOFF                     ST,OWENSMOUTH                   AV,34.2355,-118.6017,34.2355,-118.6017
182116852,9/26/18,9/26/18,1100,21,Topanga,2189,997,TRAFFIC COLLISION,Veh vs Bike,24,M,Hispanic/Latin/Mexican,102,SIDEWALK,VENTURA                      BL,PREMIERE HIL                 DR,34.1648,-118.5771,34.1648,-118.5771
190106023,1/30/19,1/30/19,950,1,Central,158,997,TRAFFIC COLLISION,Veh vs Bike,33,F,White,101,STREET,CENTRAL                      AV,INDUSTRIAL                   ST,34.0374,-118.2406,34.0374,-118.2406
182113518,7/18/18,7/17/18,2050,21,Topanga,2137,997,TRAFFIC COLLISION,Veh vs Bike,56,M,White,101,STREET,DE SOTO                      AV,SATICOY                      ST,34.2083,-118.5885,34.2083,-118.5885
182120335,11/5/18,11/5/18,1540,21,Topanga,2137,997,TRAFFIC COLLISION,Veh vs Bike,49,M,White,101,STREET,LOMA VERDE                   AV,SHERMAN                      WY,34.2011,-118.5896,34.2011,-118.5896
182115850,8/28/18,8/28/18,1725,21,Topanga,2159,997,TRAFFIC COLLISION,Veh vs Bike,45,M,Hispanic/Latin/Mexican,101,STREET,WINNETKA                     AV,FRIAR                        ST,34.1897,-118.571,34.1897,-118.571
190105441,1/23/19,1/23/19,934,1,Central,134,997,TRAFFIC COLLISION,Veh vs Bike,25,F,Hispanic/Latin/Mexican,101,STREET,4TH                          ST,BROADWAY,34.0495,-118.2494,34.0495,-118.2494
182121153,12/29/18,12/28/18,2255,21,Topanga,2173,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,VENTURA                      BL,FALLBROOK                    AV,34.1657,-118.6233,34.1657,-118.6233
190104693,1/11/19,1/10/19,1740,1,Central,162,997,TRAFFIC COLLISION,Veh vs Bike,36,M,Hispanic/Latin/Mexican,101,STREET,7TH                          ST,GRAND                        AV,34.0473,-118.2566,34.0473,-118.2566
190105792,1/27/19,1/27/19,1730,1,Central,153,997,TRAFFIC COLLISION,Veh vs Bike,61,M,Black,101,STREET,BROADWAY,8TH                          ST,34.0467,-118.252,34.0467,-118.252
182117636,10/12/18,10/12/18,900,21,Topanga,2105,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Hispanic/Latin/Mexican,101,STREET,ROSCOE                       BL,OWENSMOUTH                   AV,34.2197,-118.6016,34.2197,-118.6016
182117693,10/13/18,10/13/18,1355,21,Topanga,2196,997,TRAFFIC COLLISION,Veh vs Bike,48,F,White,101,STREET,CANOGA                       AV,ENSENADA                     DR,34.1453,-118.5978,34.1453,-118.5978
190104311,1/5/19,1/5/19,1125,1,Central,145,997,TRAFFIC COLLISION,Veh vs Bike,26,M,Hispanic/Latin/Mexican,101,STREET,MAIN,WINSTON,34.0476,-118.2477,34.0476,-118.2477
182117065,10/1/18,9/30/18,2250,21,Topanga,2177,997,TRAFFIC COLLISION,Veh vs Bike,45,M,Black,101,STREET,TOPANGA CANYON               BL,CALIFA                       ST,34.1773,-118.6054,34.1773,-118.6054
190111898,4/23/19,4/23/19,1155,1,Central,157,997,TRAFFIC COLLISION,Veh vs Bike,54,M,White,101,STREET,6TH                          ST,CROCKER                      ST,34.0417,-118.2443,34.0417,-118.2443
190111483,4/18/19,4/17/19,1925,1,Central,109,997,TRAFFIC COLLISION,Veh vs Bike,24,M,Hispanic/Latin/Mexican,101,STREET,PARK ROW                     DR,CASANOVA                     ST,34.0722,-118.2295,34.0722,-118.2295
190210115,4/21/19,4/21/19,1410,2,Rampart,205,997,TRAFFIC COLLISION,Veh vs Bike,32,M,Japanese,101,STREET,SUNSET                       BL,RAMPART                      BL,34.0805,-118.2704,34.0805,-118.2704
190204955,1/19/19,1/19/19,900,2,Rampart,256,997,TRAFFIC COLLISION,Veh vs Bike,43,M,Other,101,STREET,6TH                          ST,UNION                        AV,34.0579,-118.2711,34.0579,-118.2711
190304888,1/14/19,1/14/19,1550,3,Southwest,326,997,TRAFFIC COLLISION,Veh vs Bike,30,M,Hispanic/Latin/Mexican,101,STREET,HALLDALE                     AV,ADAMS                        BL,34.0327,-118.3028,34.0327,-118.3028
190109140,3/15/19,3/15/19,1450,1,Central,162,997,TRAFFIC COLLISION,Veh vs Bike,33,F,Hispanic/Latin/Mexican,101,STREET,8TH                          ST,OLIVE                        ST,34.0459,-118.2579,34.0459,-118.2579
190106722,2/10/19,2/9/19,1918,1,Central,139,997,TRAFFIC COLLISION,Veh vs Bike,45,M,Hispanic/Latin/Mexican,101,STREET,1ST                          ST,ALAMEDA,34.049,-118.2381,34.049,-118.2381
190110293,4/1/19,4/1/19,1520,1,Central,162,997,TRAFFIC COLLISION,Veh vs Bike,31,M,White,101,STREET,HOPE,8TH,34.0451,-118.2604,34.0451,-118.2604
